			F0	F0	F1	F1	GEN
W48	6.122448979591837	30	7.538639180639535	5.808681023192526	35.364025306730234	3.659950821119604	0.8036808719986066
W49	6.122448979591837	30	7.68959929083272	5.937308414523518	35.97747917139937	3.7341773700477323	0.8416565697018075
W50	6.122448979591837	30	7.840527980174734	6.0659199559360735	36.59097701064758	3.8084472396224314	0.879639692549066
W51	6.122448979591837	30	7.991419197682463	6.194519993133558	37.204508533370095	3.8827575458431327	0.9176299269996638
W52	6.122448979591837	30	8.1422836934288	6.323105361541508	37.818076464519585	3.9571052281053856	0.9556268927237987
W53	6.122448979591837	30	8.293116879150544	6.451679891680913	38.43167666969625	4.0314892540218805	0.9936302615379186
W54	6.122448979591837	30	8.443920973326033	6.580243429927578	39.045306705658795	4.10590628410949	1.0316397416346965
W55	6.122448979591837	30	8.594704526625828	6.70879483935839	39.658970145531086	4.180357414171849	1.0696549894638754
W56	6.122448979591837	30	8.745455810552023	6.83733697560165	40.27265640094627	4.254836639756517	1.1076758093752512
W57	6.122448979591837	30	8.896192046797907	6.965873406436913	40.88637004781297	4.329347927347506	1.145701860498323
W58	6.122448979591837	30	9.046896529883622	7.094399912398378	41.50010965540147	4.403884649021953	1.183732976708887
W59	6.122448979591837	30	9.19759083188189	7.222915365520901	42.11387554355696	4.478448714464973	1.2217688682292696
W60	6.122448979591837	30	9.348258283211933	7.35142463410151	42.72766260987236	4.553036723181177	1.259809381575711
W61	6.122448979591837	30	9.498908498652762	7.479926484074049	43.34147054141213	4.62764843306826	1.297854295851398
W62	6.122448979591837	30	9.64953862311324	7.6084212485807505	43.955301714132496	4.702282947149787	1.3359033973758017
W63	6.122448979591837	30	9.800152104284718	7.736909469092498	44.569151687966986	4.776938812159495	1.3739565380680523
W64	6.122448979591837	30	9.950749617645616	7.86539145219948	45.18302001734242	4.851615131717419	1.4120135417428972
W65	6.122448979591837	30	10.10132965990775	7.993867447601582	45.79690801684118	4.926311109050405	1.4500742441057597
W66	6.122448979591837	30	10.251895143006518	8.122337822017588	46.41081277995784	5.001025743842017	1.4881385001821
W67	6.122448979591837	30	10.402447274258472	8.25080331182638	47.024733945278236	5.07575844638107	1.5262061543629013
W68	6.122448979591837	30	10.552976136676284	8.379262456939015	47.63867078690992	5.150507122406933	1.5642771693907513
W69	6.122448979591837	30	10.70350431569172	8.507717186789373	48.25262358518118	5.225273358345335	1.6023512254217422
W70	6.122448979591837	30	10.854017626218612	8.636168221796227	48.866591439403365	5.300055500696185	1.6404283126945407
W71	6.122448979591837	30	11.004514995652315	8.76461419483733	49.48057397265746	5.37485226195116	1.6785083359594482
W72	6.122448979591837	30	11.155004735172502	8.893056077323637	50.094569485731995	5.449664177652355	1.7165911405843466
W73	6.122448979591837	30	11.305476213265521	9.021493749494393	50.70857775198686	5.5244883755284375	1.754676689096215
W74	6.122448979591837	30	11.455940395787149	9.149927681953415	51.32259851789873	5.5993266268250075	1.7927648145404127
W75	6.122448979591837	30	11.606393721691598	9.278357930943363	51.9366316778813	5.674177661501816	1.830855444278686
W76	6.122448979591837	30	11.756832782176401	9.406783799062808	52.55067630413625	5.749040368062411	1.8689485240728922
W77	6.122448979591837	30	11.907273454130737	9.535208399192044	53.16473226266068	5.82391678569219	1.90704384105589
W78	6.122448979591837	30	12.057694943457081	9.663628212150957	53.77879871680367	5.898802499151418	1.9451414916097118
W79	6.122448979591837	30	12.208115828447362	9.792043265371719	54.39287699981701	5.973700009333226	1.9832412581356929
W80	6.122448979591837	30	12.358516688930807	9.92045940501763	55.006962648245164	6.048607774579861	2.0213431823912438
W81	6.122448979591837	30	12.508914892034793	10.048870687628556	55.621059202842076	6.123525812183834	2.059447103254697
W82	6.122448979591837	30	12.659304904166246	10.177279243889153	56.23516516697539	6.198453631168897	2.0975529828891357
W83	6.122448979591837	30	12.809690304126685	10.305686127221895	56.8492803906945	6.273391017241631	2.1356607310361064
W84	6.122448979591837	30	12.960066051752493	10.434087899534283	57.46340436885783	6.348338148323978	2.1737703556015515
W85	6.122448979591837	30	13.110428989703676	10.562489622944303	58.07753595505011	6.423292353522028	2.2118817432314075
W86	6.122448979591837	30	13.260784822546098	10.690889159733953	58.691678714485306	6.4982548986738005	2.2499948468626796
W87	6.122448979591837	30	13.411142833084966	10.819284769971485	59.30582413293438	6.573227749135835	2.288109599435403
W88	6.122448979591837	30	13.5614899462608	10.94767908053039	59.91997956861569	6.648207447725256	2.3262259697921523
W89	6.122448979591837	30	13.711830539825458	11.0760713146966	60.534142497751944	6.7231948066999365	2.3643439005288367
W90	6.122448979591837	30	13.862161356124668	11.204461206893034	61.148316893099434	6.798188888694701	2.402463362446462
W91	6.122448979591837	30	14.012497338725964	11.332850109020187	61.762488294618045	6.873192666670146	2.4405842182415034
W92	6.122448979591837	30	14.162817340097865	11.4612363638927	62.376671904274275	6.948200270724132	2.4787065913191464
W93	6.122448979591837	30	14.313128496955288	11.589621164569301	62.9908633102762	7.0232145806239	2.5168303146005964
W94	6.122448979591837	30	14.463445013966782	11.718003944331672	63.605059354609125	7.09823794343592	2.554955358032334
W95	6.122448979591837	30	14.613751483531352	11.846385222164322	64.21926171300446	7.173266292147704	2.593081713809314
W96	6.122448979591837	30	14.764052742235068	11.97476488639879	64.83347007540016	7.248300748104201	2.63120933287058
W97	6.122448979591837	30	14.914349314296322	12.10314300287984	65.44768390933025	7.323341105191285	2.6693381798522786
W98	6.122448979591837	30	15.064640962046152	12.231519611940941	66.06190341653351	7.398387205189693	2.707468219244599
W99	6.122448979591837	30	15.214927982145587	12.359894768167576	66.67612828550037	7.473438868123004	2.745599417850939
W0	6.326530612244898	31	0.10718746776394125	4.806883291247268e-05	6.4028127187179456	0.2717779792009783	2.1891046294267575e-34
W1	6.326530612244898	31	0.25024308925401645	0.00203063781846681	7.007646306506798	0.40672567585340663	0.0
W2	6.326530612244898	31	0.4124425596330241	0.03395993987909114	7.59735742705233	0.5191310240438232	0.0
W3	6.326530612244898	31	0.5836538467086788	0.14389093118883106	8.176419804583475	0.5763382273425266	0.0
W4	6.326530612244898	31	0.7558300029544847	0.2810142641548564	8.754408378918853	0.6169265531950615	0.0
W5	6.326530612244898	31	0.925246898910321	0.41642656503217573	9.335958367368704	0.6618522479379861	0.0
W6	6.326530612244898	31	1.091838766732359	0.5482313806248725	9.921027033659	0.7119671106557977	0.0
W7	6.326530612244898	31	1.2560421307556286	0.6772182826257235	10.509026038573921	0.7661790093587012	0.0
W8	6.326530612244898	31	1.418280114694083	0.8041032874274049	11.099420980930335	0.8235646584230873	0.0
W9	6.326530612244898	31	1.578894466940069	0.9294017347135238	11.691789891646243	0.8834441511619338	0.0
W10	6.326530612244898	31	1.7381584246935988	1.053482966297049	12.285796779159583	0.9453144999994553	0.0
W11	6.326530612244898	31	1.896292256238159	1.1766162690112527	12.88117447680865	1.0087969639799261	0.0
W12	6.326530612244898	31	2.053473027920333	1.299000444185179	13.477708808848272	1.073602359887901	0.0
W13	6.326530612244898	31	2.209842489468774	1.4207846898001146	14.075228107716601	1.1395063984495704	0.0
W14	6.326530612244898	31	2.3655187554728805	1.5420832683245187	14.673590209944626	1.2063319217965534	4.674435512969955e-19
W15	6.326530612244898	31	2.5205967069711854	1.6629843728633456	15.272680606238591	1.2739379081116124	0.0
W16	6.326530612244898	31	2.6751547458638623	1.7835558169456889	15.872403030195832	1.3422105223725065	0.0
W17	6.326530612244898	31	2.829262977969517	1.903854641785582	16.472679833444115	1.411057284532158	0.0
W18	6.326530612244898	31	2.9829707724287706	2.023922379082642	17.073436945819846	1.4804013974576098	0.0
W19	6.326530612244898	31	3.136327836561779	2.1437956159980995	17.674621469144554	1.5501776928675497	-1.396469170970211e-10
W20	6.326530612244898	31	3.289378518381266	2.26350105917048	18.276186793291178	1.620337560408379	-1.7531858822174252e-09
W21	6.326530612244898	31	3.4421515965545346	2.3830653722796318	18.87809752305052	1.6908317603468779	4.170997361291578e-09
W22	6.326530612244898	31	3.5946778105932573	2.502506007993361	19.48030586048375	1.7616235704717569	6.047648380131568e-08
W23	6.326530612244898	31	3.7469829034307076	2.621840157843717	20.082786122451054	1.8326803568599979	1.0854051654836908e-06
W24	6.326530612244898	31	3.8990893562287496	2.741085359770195	20.68551389809926	1.9039736081193033	1.4772913730734086e-05
W25	6.326530612244898	31	4.051022453566546	2.8603078366562174	21.28850344621564	1.9754750782401356	0.00021916698979396095
W26	6.326530612244898	31	4.202860030460051	2.9800784010697754	21.892152608520473	2.0471502816480682	0.002562808670140995
W27	6.326530612244898	31	4.354900784583719	3.1030116352545263	22.49848237527691	2.119005771364172	0.016485135665237766
W28	6.326530612244898	31	4.507307213128002	3.2305987724310574	23.108677566468725	2.191088387332802	0.04751182055757713
W29	6.326530612244898	31	4.659738919684916	3.359757918468363	23.72030808264059	2.2633663326963402	0.08443785210579034
W30	6.326530612244898	31	4.812049048667747	3.4890382841446077	24.332243139340832	2.335830215406821	0.12207653986079951
W31	6.326530612244898	31	4.964230223215524	3.6182638189216743	24.944335271402917	2.408469002337206	0.15979725121245164
W32	6.326530612244898	31	5.11629132547117	3.74742536509268	25.55656076608052	2.4812679114312477	0.19754565585254744
W33	6.326530612244898	31	5.268243638702539	3.8765282187087204	26.168907364799395	2.5542133793822654	0.23531578755019997
W34	6.326530612244898	31	5.420093939843654	4.005577883753313	26.781367320359035	2.627293118431958	0.2731061188116231
W35	6.326530612244898	31	5.571850888853214	4.1345793540903015	27.393931397391736	2.700496098530622	0.3109152040098415
W36	6.326530612244898	31	5.723520260102388	4.263536802268498	28.006591365277956	2.7738121823915662	0.34874176761257475
W37	6.326530612244898	31	5.875111050221353	4.392454549324741	28.619341543843436	2.8472332161651894	0.38658461284136475
W38	6.326530612244898	31	6.026622496801137	4.5213351790497605	29.232173604769912	2.9207499140209787	0.4244427120645657
W39	6.326530612244898	31	6.178073322251538	4.650183315185655	29.845084563071914	2.994357583220612	0.46231502803894636
W40	6.326530612244898	31	6.329455438570237	4.77900029944967	30.458066616262172	3.0680472732544164	0.5002007207115668
W41	6.326530612244898	31	6.480777515348626	4.9077889885960175	31.071116389245557	3.1418145254366925	0.5380989421238428
W42	6.326530612244898	31	6.632043428111765	5.036551677911877	31.684228918294938	3.21565337875215	0.5760089460220835
W43	6.326530612244898	31	6.783257306391467	5.165290354354394	32.297399945219276	3.2895591728678664	0.6139300370356914
W44	6.326530612244898	31	6.934420600971171	5.294006804356893	32.91062718268818	3.3635274837877622	0.6518615672582712
W45	6.326530612244898	31	7.0855444932167915	5.422701801577581	33.52390649558707	3.437554983640739	0.6898029294285329
W46	6.326530612244898	31	7.236615429237893	5.551378711495905	34.13723366438316	3.5116359045280405	0.7277536108263094
W47	6.326530612244898	31	7.387646970524037	5.6800381608707395	34.75060744311776	3.585769352669514	0.7657130880384295
W48	6.326530612244898	31	7.538642314985593	5.808680512340559	35.36402434757899	3.6599507950848755	0.8036808766743835
W49	6.326530612244898	31	7.6896029379586865	5.937307467723571	35.9774807087345	3.7341775888063933	0.8416565524624003
W50	6.326530612244898	31	7.840527923520354	6.065920175835491	36.5909771250112	3.8084470127742174	0.8796396918146344
W51	6.326530612244898	31	7.991421041138918	6.194518970424873	37.2045095236271	3.8827572040228775	0.9176299247227568
W52	6.326530612244898	31	8.142283460780176	6.323105352724998	37.81807668603274	3.9571052420085366	0.9556268916606823
W53	6.326530612244898	31	8.293115205079658	6.451680212320923	38.43167636300948	4.031488892429871	0.9936302707517979
W54	6.326530612244898	31	8.443923307105404	6.580243331814855	39.04530730985625	4.10590726258407	1.0316397260944472
W55	6.326530612244898	31	8.594702648548129	6.708796288733946	39.65896846503322	4.180357544346124	1.0696549882634552
W56	6.326530612244898	31	8.745459096182236	6.83733947603086	40.272655921289726	4.254838256181163	1.1076757874937322
W57	6.326530612244898	31	8.8961854857029	6.965874480074512	40.886371656842044	4.329348174643117	1.1457018729471884
W58	6.326530612244898	31	9.046901243969515	7.094398554986732	41.50011089783113	4.403885179806687	1.1837329616989933
W59	6.326530612244898	31	9.19758977678311	7.222915483706093	42.11387534474476	4.478448530450207	1.2217688733759138
W60	6.326530612244898	31	9.348262979466531	7.35142353818072	42.72766309510261	4.553037185707126	1.2598093707080644
W61	6.326530612244898	31	9.498908188460693	7.479926444960778	43.34147117254358	4.627648535486317	1.2978542880643087
W62	6.326530612244898	31	9.649545485252862	7.608420028004449	43.955303088529085	4.702284037532337	1.3359033624552614
W63	6.326530612244898	31	9.800150507855847	7.736909338583723	44.56915115914781	4.776938463823471	1.3739565513456893
W64	6.326530612244898	31	9.950749198392847	7.865391441231482	45.183020419809594	4.851615157321838	1.4120135415721038
W65	6.326530612244898	31	10.101329740116842	7.993867450423147	45.79690794010738	4.926311104431073	1.4500742443728925
W66	6.326530612244898	31	10.251895228954096	8.122337824199379	46.41081269774461	5.0010257384484	1.4881385005766758
W67	6.326530612244898	31	10.402446074091428	8.250802832596877	47.02473418876417	5.07575825209088	1.526206166447176
W68	6.326530612244898	31	10.552982923742864	8.379262737308565	47.63867168615493	5.150507869738851	1.564277107476531
W69	6.326530612244898	31	10.703506700793337	8.507717794335152	48.25262420526401	5.225273842354001	1.6023511970200333
W70	6.326530612244898	31	10.854017155866474	8.636168206185165	48.86659188980429	5.300055526867219	1.6404283112809437
W71	6.326530612244898	31	11.004515071702562	8.76461419741656	49.480573899806124	5.374852257660686	1.6785083361846853
W72	6.326530612244898	31	11.155001399611555	8.893055986076584	50.09456923794887	5.449663393859676	1.7165911638029405
W73	6.326530612244898	31	11.305474001244832	9.021496483153504	50.70857632488567	5.5244870357224745	1.754676680385667
W74	6.326530612244898	31	11.455938210540575	9.149928080281375	51.32259772906249	5.599326195393403	1.7927648168302923
W75	6.326530612244898	31	11.60639380635676	9.27835793386404	51.936631596818586	5.67417765696137	1.8308554444933076
W76	6.326530612244898	31	11.756837133455274	9.40678467429116	52.55067625840815	5.74904095415654	1.8689484902667848
W77	6.326530612244898	31	11.907270740567883	9.535208053479675	53.16473208728682	5.823916049535019	1.9070438664608356
W78	6.326530612244898	31	12.057703423375363	9.663625652492435	53.778800916382984	5.898802873563058	1.9451414632785737
W79	6.326530612244898	31	12.208110196706128	9.792045288443608	54.39287565009283	5.973699872727307	1.9832412884151405
W80	6.326530612244898	31	12.358516736655963	9.920459406576873	55.006962602403824	6.048607771948914	2.021343182511995
